codigo;descripcion;capitulo;seccion;uEspecialista;uAyudantes;uAnestesista;cantidadAyudantes;gastos;total;notas
11.01.02;CULDOSCOPIA O LAPARASCOPIA CON LUZ FRIA (CELIOSCOPIA CO;11;OPERACIONES EN OVARIO Y TROMPAS DE FALOPIO;80.25;;;;142;11642.5;01,01,01,02
11.01.03;CELIOSCOPIA, CULDOSCOPIA O LAPARASCOPIA CONVENCIONAL CO;11;OPERACIONES EN OVARIO Y TROMPAS DE FALOPIO;61.5;;80.25;;74;7085.02;01,01,01,02
11.01.04;LIGADURA DE TROMPAS (COMO UNICA OPERACION).;11;OPERACIONES EN OVARIO Y TROMPAS DE FALOPIO;101.25;30;80.25;1;179;16232.3;01,01,01,02,01
11.01.05;MICROCIRUGIA PARA EL TRATAMIENTO DE LA ESTERILIDAD UNI;11;OPERACIONES EN OVARIO Y TROMPAS DE FALOPIO;372.75;74.25;132.75;1;366;42429;01,01,01,02
11.01.06;Colecistectomia VLP;11;OPERACIONES EN OVARIO Y TROMPAS DE FALOPIO;;1;;1;;51.72;01
11.02.01;HISTERECTOMIA RADICAL; COLPOANEXOHISTERECTOMIA TOTAL AM;11;OPERACIONES EN EL UTERO;425.25;84.75;159.75;2;366;50070.6;01,01,01,02
11.02.02;EXENTERACION PELVIANA.- OPERACION DE BRUSGWIG TOTAL, AN;11;OPERACIONES EN EL UTERO;478.5;95.25;186;2;366;53910.8;01,01,01,02
11.02.03;HISTERECTOMIA CON O SIN ANEXECTOMIA, POR VIA ABDOMINAL;11;OPERACIONES EN EL UTERO;201.75;39.75;87;2;271;28844.2;01,01,01,02
11.02.04;MIOMECTOMIA UTERINA ABDOMINAL (COMO UNICA OPERACION).;11;OPERACIONES EN EL UTERO;201.75;39.75;87;1;223;24255.9;01,01,01,02
11.02.05;MIOMECTOMIA VAGINAL (MIOMA-NACENS).;11;OPERACIONES EN EL UTERO;61.5;30;80.25;1;122;11169.1;01,01,01,02
11.02.06;MIOMECTOMIA VAGINAL POR HISTEROTOMIA, CON LIBERACION DE;11;OPERACIONES EN EL UTERO;178.5;34.5;80.25;1;179;20460.4;01,01,01,02
11.02.07;HISTERORRAFIA (FUERA DEL PARTO).;11;OPERACIONES EN EL UTERO;201.75;39.75;87;1;222;24203.1;01,01,01,02
11.02.08;OPERACION CORRECTORA DE LOS VICIOS DE CONFORMACION DEL;11;OPERACIONES EN EL UTERO;201.75;39.75;87;2;228;26575.5;01,01,01,02
11.02.09;CORRECCION QUIRURGICA DE INVERSION UTERINA POR VIA ABDO;11;OPERACIONES EN EL UTERO;178.5;34.5;80.25;2;178;22192;01,01,01,02
11.02.10;RASPADO UTERINO TERAPEUTICO.;11;OPERACIONES EN EL UTERO;39.75;;80.25;;122;8492.59;01,01,01,02
11.02.11;RASPADO UTERINO DIAGNOSTICO, CON O SIN BIOPSIA DE CUELL;11;OPERACIONES EN EL UTERO;12.75;;80.25;;122;7096.15;01,01,01,02
11.02.12;AMPUTACION DE CUELLO (TRAQUELECTOMIA). TRAQUEOPLASTIA (;11;OPERACIONES EN EL UTERO;101.25;30;80.25;1;122;13225;01,01,01,02
11.02.13;CONIZACION DE CUELLO (COMO UNICA PRACTICA).;11;OPERACIONES EN EL UTERO;101.25;30;80.25;1;122;13225;01,01,01,02
11.02.14;TRAQUELORRAFIA (FUERA DEL PARTO). CERCLAJE DE CUELLO UT;11;OPERACIONES EN EL UTERO;61.5;30;80.25;1;68;8320.06;01,01,01,02
11.02.15;ESCISION LOCAL DE LESION DE CUELLO (POLIPO). ELECTROCOA;11;OPERACIONES EN EL UTERO;21.75;;;;26;2496.67;01,01,01,02
11.02.16;APLICACION DE RADIUM EXTRA O INTRAUTERINO - POR APLICAC;11;OPERACIONES EN EL UTERO;21.75;;;;89;5820.55;01,01,01,02
11.02.17;COLOCACION DE DISPOSITIVO INTRAUTERINO, (INCLUYE EL DIS;11;OPERACIONES EN EL UTERO;450;;;;;3690;30
11.02.17;colocacion de dispositivo intrauterino (incluye dispos);11;OPERACIONES EN EL UTERO;544.5;;;;;4464.9;30
11.02.19;Conizacion con ASA leep;11;OPERACIONES EN EL UTERO;1080;;;;;8856;30
11.02.20;Biopsia con ASA LEEP;11;OPERACIONES EN EL UTERO;740;;;;;6068;30
11.03.01;TRATAMIENTO QUIRURGICO DE LA AGENESIA VAGINAL POR PROCE;11;OPERACIONES EN VAGINA, VULVA Y PERINE;425.25;84.75;212.25;2;235;43159.1;01,01,01,02
11.03.02;TRATAMIENTO QUIRURGICO DE LA AGENESIA VAGINAL POR PROCE;11;OPERACIONES EN VAGINA, VULVA Y PERINE;303;61.5;127.5;2;235;34431.3;01,01,01,02
11.03.03;COLPORRAFIA ANTERIOR Y/O POSTERIOR, CON O SIN AMPUTACIO;11;OPERACIONES EN VAGINA, VULVA Y PERINE;201.75;39.75;87;2;223;26311.7;01,01,01,02
11.03.04;COLPORRAFIA POR HERIDA, DESGARRO, ETC. (FUERA DEL PARTO;11;OPERACIONES EN VAGINA, VULVA Y PERINE;80.25;30;80.25;1;178;15093.4;01,01,01,02
11.03.05;COLPORRAFIA POSTERIOR CON RECONSTRUCCION DEL ESFINTER A;11;OPERACIONES EN VAGINA, VULVA Y PERINE;201.75;39.75;87;2;223;26311.7;01,01,01,02
11.03.06;COLPOPEXIA POR VIA ABDOMINAL.;11;OPERACIONES EN VAGINA, VULVA Y PERINE;178.5;34.5;80.25;1;180;20513.2;01,01,01,02
11.03.07;COLPOPEXIA COMBINADA (POR VIA ABDOMINAL Y VAGINAL).;11;OPERACIONES EN VAGINA, VULVA Y PERINE;201.75;39.75;87;2;183;24201.3;01,01,01,02
11.03.08;COLPOCLEISIS COMPLETA O PARCIAL.;11;OPERACIONES EN VAGINA, VULVA Y PERINE;119.25;30;80.25;1;178;17110.5;01,01,01,02
11.03.09;COLPOTOMIA; VAGINOTOMIA DE DRENAJE (ABSCESO PELVIANO).;11;OPERACIONES EN VAGINA, VULVA Y PERINE;39.75;;;;89;6751.51;01,01,01,02
11.03.10;VAGINISMO (OPERACION DE POZZI). RESECCION DE TABIQUE VA;11;OPERACIONES EN VAGINA, VULVA Y PERINE;61.5;30;80.25;1;73;8583.86;01,01,01,02
11.03.11;BIOPSIA DE VAGINA. PUNCION DE VAGINA, (DIAGNOSTICA EXPL;11;OPERACIONES EN VAGINA, VULVA Y PERINE;12.75;;;;26;2031.19;01,01,01,02
11.03.12;VULVECTOMIA RADICAL (INCLUYE VACIAMIENTO GANGLIOS LINFA;11;OPERACIONES EN VAGINA, VULVA Y PERINE;372.75;74.25;132.75;2;286;42048.4;01,01,01,02
11.03.13;VULVECTOMIA SIMPLE.;11;OPERACIONES EN VAGINA, VULVA Y PERINE;178.5;34.5;80.25;1;180;20513.2;01,01,01,02
11.03.14;ESCISION DE LABIOS MAYORES, LABIOS MENORES, DE GLANDULA;11;OPERACIONES EN VAGINA, VULVA Y PERINE;39.75;30;80.25;1;73;7458.95;01,01,01,02
11.03.15;HIMENOTOMIA. INCISION Y DRENAJE DE VULVA, GLANDULA DE B;11;OPERACIONES EN VAGINA, VULVA Y PERINE;12.75;;;;89;5355.07;01,01,01,02
11.03.16;EPISIORRAFIA, PERINEORRAFIA O EPISIOPERINEORRAFIA (FUER;11;OPERACIONES EN VAGINA, VULVA Y PERINE;39.75;30;80.25;1;122;10044.2;01,01,01,02
11.03.17;PERINEOPLASTIA, EPISIOPERINEOPLASTIA.;11;OPERACIONES EN VAGINA, VULVA Y PERINE;80.25;30;80.25;1;122;12138.9;01,01,01,02
11.03.18;Ablacion de lesiones de valvula y vagina con laser;11;OPERACIONES EN VAGINA, VULVA Y PERINE;;0.1;;1;;5.17;01
11.03.19;Ablacion de lesiones de cuello con criocirugia;11;OPERACIONES EN VAGINA, VULVA Y PERINE;;1;;1;;51.72;01
11.04.01;PARTO.;11;OPERACIONES OBSTETRICAS                     PAR;228;;;;166;20550.3;01,01,01,02
11.04.02;EVACUACION UTERINA EN EL SEGUNDO TRIMESTRE DEL EMBARAZO;11;OPERACIONES OBSTETRICAS                     PAR;119.25;;;;89;10863.2;01,01,01,02
11.04.03;OPERACION CESAREA CLASICA, EXTRAPERITONEAL, VAGINAL.;11;OPERACIONES OBSTETRICAS                     PAR;228;45;87;1;166;22877.7;01,01,01,02
11.04.04;ATENCION DEL ALUMBRAMIENTO O PUERPERIO Y/O SUS COMPLICA;11;OPERACIONES OBSTETRICAS                     PAR;39.75;;;;26;3427.63;01,01,01,02
11.04.05;AMMIOCENTESIS TRANSABDOMINAL O VIA VAGINAL.;11;OPERACIONES OBSTETRICAS                     PAR;39.75;;;;16;2900.03;01,01,01,02
11.05.01;VLP Ginecológica Compleja.;11;OPERACIONES OBSTETRICAS                     PAR;2066.12;;;;;20371.9;11
11.05.02;Video Histeroscopìa Diagnostica;11;OPERACIONES OBSTETRICAS                     PAR;1200;;;;;9840;30
11.05.03;Video Histeroscopia Terapeutica;11;OPERACIONES OBSTETRICAS                     PAR;1800;;;;;14760;30
11.05.04;Videolaparoscopia ginecologica;11;OPERACIONES OBSTETRICAS                     PAR;;1;;1;;51.72;01,01,01
12.02.01;COLUMNA CERVICAL, DORSAL O LUMBAR.;12;FRACTURA CON DESPLAZAMIENTO-OSTEOPLASTIA;178.5;;87;;26;10603.8;01,01,01,02
12.02.02;ESTERNON, ESCAPULA, HUMERO, (EXCEPTO SUPRACONDILEA) CUB;12;FRACTURA CON DESPLAZAMIENTO-OSTEOPLASTIA;54;;80.25;;23;4006.36;01,01,01,02
12.02.03;PELVIS, FEMUR, TIBIA Y PERONE, ASTRAGALO, CALCANEO SUPR;12;FRACTURA CON DESPLAZAMIENTO-OSTEOPLASTIA;119.25;;80.25;;23;7381.09;01,01,01,02
12.02.04;CLAVICULA, COSTILLAS, ROTULA, METACARPIANOS O METATARSI;12;FRACTURA CON DESPLAZAMIENTO-OSTEOPLASTIA;26.25;;;;;1357.65;01,01,01,02
12.03.01;COLUMNA CERVICAL, DORSAL O LUMBAR.;12;TRATAMIENTO QUIRURGICO DE LAS FRACTURAS              REDUC;372.75;74.25;132.75;2;276;41520.8;01,01,01,02
12.03.02;HUMERO, PELVIS, SACRO, FEMUR, TIBIA Y PERONE, CUBITO Y;12;TRATAMIENTO QUIRURGICO DE LAS FRACTURAS              REDUC;228;45;104.25;2;271;30744.9;01,01,01,02
12.03.03;CUBITO, RADIO, TERCIO INFERIOR, UNO O MAS HUESOS DEL CA;12;TRATAMIENTO QUIRURGICO DE LAS FRACTURAS              REDUC;119.25;30;80.25;1;220;19326.4;01,01,01,02
12.03.04;ESTERNON , COSTILLAS, CLAVICULA, ESCAPULA, ROTULA.;12;TRATAMIENTO QUIRURGICO DE LAS FRACTURAS              REDUC;80.25;30;80.25;1;220;17309.3;01,01,01,02
12.03.05;METACARPIANO (EXECPTO EL PRIMER METACARPIANO) O METATAR;12;TRATAMIENTO QUIRURGICO DE LAS FRACTURAS              REDUC;61.5;30;80.25;1;171;13754.3;01,01,01,02
12.04.01;VERTEBRAS, LAMINECTOMIA COMO UNICA 0PERACION, SACRO, HE;12;INCISIONES- RESECCIONES PARCIALES EN HUESOS            EXPLO;228;45;104.25;2;351;34965.7;01,01,01,02
12.04.02;COXAL, FEMUR, HUMERO.;12;INCISIONES- RESECCIONES PARCIALES EN HUESOS            EXPLO;178.5;34.5;80.25;2;180;22297.5;01,01,01,02
12.04.03;ESTERNON, ESCAPULA, CUBITO, RADIO, CARPO, TIBIA, PERONE;12;INCISIONES- RESECCIONES PARCIALES EN HUESOS            EXPLO;101.25;30;80.25;2;180;17836.7;01,01,01,02
12.04.04;COSTILLA, CLAVICULA, METACARPIANO, METATARSIANO, FALANG;12;INCISIONES- RESECCIONES PARCIALES EN HUESOS            EXPLO;61.5;30;80.25;1;130;11591.2;01,01,01,02
12.04.05;PUNCION BIOPSIA DE VERTEBRA.;12;INCISIONES- RESECCIONES PARCIALES EN HUESOS            EXPLO;80.25;;;;26;5522.29;01,01,01,02
12.04.06;PUNCION BIOPSIA DE CUALQUIER OTRO HUESO.;12;INCISIONES- RESECCIONES PARCIALES EN HUESOS            EXPLO;21.75;;;;20;2180.11;01,01,01,02
12.05.01;ESCAPULA, HUMERO, ISQUION, ILION.;12;RESECCIONES TOTALES DE HUESOS                    INCLU;252.75;51;104.25;2;271;32645.6;01,01,01,02
12.05.02;COXAL, FEMUR, TIBIA, HUMERO, MAXILAR SUPERIOR O INFERIO;12;RESECCIONES TOTALES DE HUESOS                    INCLU;279;55.5;127.5;2;318;36948.5;01,01,01,02
12.05.03;CUBITO, RADIO, PERONE, CARPO (UNO O MAS HUESOS), ASTRAG;12;RESECCIONES TOTALES DE HUESOS                    INCLU;201.75;39.75;87;2;219;26100.7;01,01,01,02
12.05.04;CLAVICULA, ROTULA, METATARSIANO O METACARPIANO, FALANGE;12;RESECCIONES TOTALES DE HUESOS                    INCLU;101.25;30;80.25;1;178;16179.5;01,01,01,02
12.06.01;FEMUR, TIBIA, TIBIA Y PERONE.;12;OSTEOTOMIAS CORRECTIVAS;201.75;39.75;87;2;270;28791.5;01,01,01,02
12.06.02;HUMERO, CUBITO Y/O RADIO, ASTRAGALO Y/O CALCANEO, OTROS;12;OSTEOTOMIAS CORRECTIVAS;119.25;30;80.25;2;223;21036.3;01,01,01,02
12.06.03;METACARPIANO, METATARSIANO, FALANGES (DE UN MISMO DEDO);12;OSTEOTOMIAS CORRECTIVAS;39.75;30;80.25;1;218;15109.1;01,01,01,02
12.07.01;CLAVICULA.;12;REPARACIONES EN LOS HUESOS.                OSTEO;80.25;30;80.25;1;177;15040.6;01,01,01,02
12.07.02;HUMERO.;12;REPARACIONES EN LOS HUESOS.                OSTEO;252.75;51;104.25;2;330;35758.5;01,01,01,02
12.07.03;CUBITO, RADIO, CARPO, HUESOS DE LA CARA.;12;REPARACIONES EN LOS HUESOS.                OSTEO;119.25;30;80.25;2;220;20878;01,01,01,02
12.07.04;METACARPIANO.;12;REPARACIONES EN LOS HUESOS.                OSTEO;80.25;30;80.25;1;203;16412.4;01,01,01,02
12.07.05;UNA O MAS FALANGES DE UN MISMO DEDO.;12;REPARACIONES EN LOS HUESOS.                OSTEO;61.5;30;80.25;1;150;12646.4;01,01,01,02
12.07.06;FEMUR, TIBIA, PERONE.;12;REPARACIONES EN LOS HUESOS.                OSTEO;252.75;51;104.25;2;330;35758.5;01,01,01,02
12.07.07;ASTRAGALO, CALCANEO, OTROS HUESOS DEL TARSO.;12;REPARACIONES EN LOS HUESOS.                OSTEO;119.25;30;80.25;1;220;19326.4;01,01,01,02
12.07.08;METATARSIANO, UNA O MAS FALANGES DE UN MISMO DEDO.;12;REPARACIONES EN LOS HUESOS.                OSTEO;61.5;30;80.25;1;203;15442.7;01,01,01,02
12.08.01;ARTROCENTESIS (DIAGNOSTICA, TERAPEUTICA, PARA ARTROGRAF;12;ARTROCENTESIS;9;;;;7;834.8;01,01,01,02
12.09.01;SACRO-ILIACA, CONDRO-COSTAL, CONDRO-ESTERNAL, ESTERNO-C;12;ARTROTOMIAS                      EXPLO;101.25;30;80.25;1;220;18395.5;01,01,01,02
12.09.02;HOMBRO, CADERA, RODILLA.;12;ARTROTOMIAS                      EXPLO;178.5;34.5;80.25;1;177;20354.9;01,01,01,02
12.09.03;METACARPO O METATARSO-FALANGICA, INTERFALANGICA.;12;ARTROTOMIAS                      EXPLO;39.75;30;80.25;1;116;9727.63;01,01,01,02
12.10.01;CADERA.;12;ARTROPLASTIAS;303;61.5;127.5;2;312;38493.8;01,01,01,02
12.10.02;Artroscopía simple de rodilla - menisco;12;ARTROPLASTIAS;1742.17;;;;;17177.8;11,11
12.10.03;Artroscopía compleja de hombro;12;ARTROPLASTIAS;2205.04;;;2;;21741.7;11
12.10.04;ESTERNO-CLAVICULAR, CARPO, TARSO, TARSO-METATARSIANA.;12;ARTROPLASTIAS;178.5;34.5;80.25;2;267;26887.6;01,01,01,02
12.10.05;ACROMIO-CLAVICULAR, METACARPO-FALANGICA, METATARSO-FALA;12;ARTROPLASTIAS;80.25;30;80.25;1;220;17309.3;01,01,01,02
12.11.01;COLUMNA CERVICAL, DORSAL O LUMBAR (MENOS DE TRES VERTEB;12;ARTRODESIS - ARTRORRISIS;252.75;51;127.5;2;312;34808.8;01,01,01,02
12.11.02;COLUMNA CERVICAL, DORSAL O LUMBAR, CADERA, RODILLA (MAS;12;ARTRODESIS - ARTRORRISIS;303;61.5;153.75;2;356;40815.3;01,01,01,02
12.11.03;HOMBRO, CODO.;12;ARTRODESIS - ARTRORRISIS;252.75;51;104.25;2;313;34861.6;01,01,01,02
12.11.04;ESTERNO-CLAVICULAR, MUÑECA, TARSO (SIMPLE, TIBIOTARSIAN;12;ARTRODESIS - ARTRORRISIS;178.5;34.5;80.25;1;267;25103.3;01,01,01,02
12.11.05;DOBLE ARTRODESIS (CHOPART-SUBASTRAGALINA).;12;ARTRODESIS - ARTRORRISIS;252.75;51;104.25;2;267;32434.6;01,01,01,02
12.11.06;TRIPLE ARTRODESIS (TIBIOTARSIANA, CHOPART-SUBASTRAGALIN;12;ARTRODESIS - ARTRORRISIS;303;61.5;127.5;2;305;38124.5;01,01,01,02
12.11.07;METACARPO-FALANGICA, METATARSO-FALANGICA, INTERFALANGIC;12;ARTRODESIS - ARTRORRISIS;80.25;30;80.25;1;177;15040.6;01,01,01,02
12.12.01;ESTERNO-CLAVICULAR, ACROMIO-CLAVICULAR, CODO, MUÑECA, C;12;SUTURAS EN ARTICULACIONES - ESCISION DE BOLSAS SEROSAS;80.25;30;80.25;1;177;15040.6;01,01,01,02
12.12.02;HOMBRO, CADERA, RODILLA, TEMPORO MAXILAR.;12;SUTURAS EN ARTICULACIONES - ESCISION DE BOLSAS SEROSAS;119.25;30;80.25;1;222;19431.9;01,01,01,02
12.12.03;METACARPO O METATARSO-FALANGICA, INTERFALANGICA.;12;SUTURAS EN ARTICULACIONES - ESCISION DE BOLSAS SEROSAS;39.75;30;80.25;1;119;9885.91;01,01,01,02
12.12.04;ESCISION O INCISION, BIOPSIA, DRENAJE O EXTRACCION DE D;12;SUTURAS EN ARTICULACIONES - ESCISION DE BOLSAS SEROSAS;61.5;30;80.25;1;119;11010.8;01,01,01,02
12.13.01;COLUMNA CERVICAL, DORSAL O LUMBAR.;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;61.5;;;;150;11094.8;01,01,01,02
12.13.02;CADERA, RODILLA.;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;48;;;;97;7600.28;01,01,01,02
12.13.03;CLAVICULA, HOMBRO, CODO, MUÑECA, METACARPO, TOBILLO, TA;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;39.75;;;;97;7173.59;01,01,01,02
12.13.04;METACARPO O METATARSO-FALANGICAS (UNA O MAS LUXACIONES;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;21.75;;;;51;3815.67;01,01,01,02
12.13.05;COLUMNA CERVICAL, DORSAL O LUMBAR.;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;303;61.5;127.5;2;353;40657;01,01,01,02
12.13.06;CADERA, RODILLA.;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;252.75;51;104.25;2;353;36971.9;01,01,01,02
12.13.07;CLAVICULA, HOMBRO, CODO, MUÑECA, METACARPO, TOBILLO, TA;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;101.25;30;80.25;1;179;16232.3;01,01,01,02
12.13.08;METACARPO O METATARSO FALANGICA.;12;B-TRATAMIENTO QUIRURGICO E INMOVILIZACION;61.5;30;80.25;1;179;14176.4;01,01,01,02
12.14.01;MIECTOMIAS, (MIOSITIS OSIFICANTE, HIPERTROFIAS, NEOPLAS;12;OPERACIONES EN LOS MUSCULOS;119.25;30;80.25;2;177;18609.3;01,01,01,02
12.14.02;INCISION DE MUSCULOS, ESCISION DE LESION LOCAL (EXPLORA;12;OPERACIONES EN LOS MUSCULOS;61.5;30;80.25;1;107;10377.7;01,01,01,02
12.15.01;EXPLORACION DRENAJE, EXTRACCION, INCISION, ESCISION, BI;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;39.75;30;80.25;2;219;16713.5;01,01,01,02
12.15.02;REPARACION Y SUTURA (TENORRAFIA) DE TENDON FLEXOR DE LA;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;80.25;30;80.25;1;184;15410;01,01,01,02
12.15.03;TENOPLASTIA CON ALARGAMIENTO O ACORTAMIENTO O INJERTO O;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;119.25;30;80.25;1;230;19854;01,01,01,02
12.15.04;REPARACION Y SUTURA (TENORRAFIA) EN TENDON EXTENSOR DE;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;61.5;30;80.25;1;178;14123.7;01,01,01,02
12.15.05;TENOPLASTIA CON ALARGAMIENTO O ACORTAMIENTO O INJERTO O;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;80.25;30;80.25;1;230;17836.9;01,01,01,02
12.15.06;REPARACION Y SUTURA (TENORRAFIA) DE OTRO TENDON QUE NO;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;61.5;30;80.25;1;179;14176.4;01,01,01,02
12.15.07;TENOPLASTIA CON ALARGAMIENTO O ACORTAMIENTO O INJERTO O;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;101.25;30;80.25;1;180;16285;01,01,01,02
12.15.08;TRATAMIENTO DE LA SECUELA POR PARALISIS (POLIOMELITIS),;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;252.75;51;104.25;2;271;32645.6;01,01,01,02
12.15.09;ESCISION GANGLION.;12;OPERACIONES EN TENDONES, VAINAS TENDINOSAS Y FASCIAS;39.75;;;;50;4693.87;01,01,01,02
12.16.01;INTERESCAPULOTORACICA.;12;AMPUTACIONES Y DESARTICULACIONES;372.75;74.25;132.75;2;361;46005.4;01,01,01,02
12.16.02;HOMBRO.;12;AMPUTACIONES Y DESARTICULACIONES;228;45;87;2;228;28476.2;01,01,01,02
12.16.03;BRAZO, CODO, ANTEBRAZO, MUÑECA, MANO.;12;AMPUTACIONES Y DESARTICULACIONES;119.25;30;80.25;1;179;17163.2;01,01,01,02
12.16.04;INTERILEOABDOMINAL.;12;AMPUTACIONES Y DESARTICULACIONES;425.25;84.75;159.75;2;361;49806.8;01,01,01,02
12.16.05;CADERA.;12;AMPUTACIONES Y DESARTICULACIONES;303;61.5;127.5;2;361;41079.1;01,01,01,02
12.16.06;MUSLO O RODILLA.;12;AMPUTACIONES Y DESARTICULACIONES;178.5;34.5;80.25;1;267;25103.3;01,01,01,02
12.16.07;PIE O PIERNA.;12;AMPUTACIONES Y DESARTICULACIONES;101.25;30;80.25;1;220;18395.5;01,01,01,02
12.16.08;DEDO DE LA MANO.;12;AMPUTACIONES Y DESARTICULACIONES;61.5;30;80.25;1;65;8161.78;01,01,01,02
12.16.09;DEDO DEL PIE.;12;AMPUTACIONES Y DESARTICULACIONES;39.75;30;80.25;1;65;7036.87;01,01,01,02
12.17.01;DISCECTOMIA CERVICAL, DORSAL O LUMBAR.;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;303;61.5;127.5;2;361;41079.1;01,01,01,02
12.17.02;DISCECTOMIA CERVICAL, DORSAL O LUMBAR CON ARTRODESIS.;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;425.25;84.75;159.75;2;375;50545.5;01,01,01,02
12.17.03;TRATAMIENTO QUIRURGICO DE LA ELEVACION CONGENITA DE ESC;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;201.75;39.75;87;1;313;29004.3;01,01,01,02
12.17.04;TENOTOMIAS Y/O FASCIOTOMIAS UNICAS O MULTIPLES PARA EL;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;80.25;30;80.25;1;179;15146.2;01,01,01,02
12.17.05;OPERACIONES EN EL HUECO SUPRACLAVICULAR POR SINDROME DE;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;178.5;34.5;80.25;1;267;25103.3;01,01,01,02
12.17.06;TRATAMIENTO QUIRURGICO DE LA LUXACION INVETERADA o RECI;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;178.5;34.5;80.25;1;227;22992.9;01,01,01,02
12.17.07;APONEUROTOMIA (FASCIOTOMIA SUBCUTANEA).;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;61.5;30;80.25;1;227;16708.9;01,01,01,02
12.17.08;APONEURECTOMIA PARCIAL O TOTAL.;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;119.25;30;80.25;1;227;19695.7;01,01,01,02
12.17.09;APONEURECTOMIA PARCIAL (INCLUYE TOMA DE INJERTO). TRATA;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;228;45;104.25;1;227;26096.1;01,01,01,02
12.17.10;DE UN ESPACIO DIGITAL, SIN INJERTO.;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;61.5;30;80.25;1;182;14334.7;01,01,01,02
12.17.11;DE UN ESPACIO DIGITAL, CON INJERTO (INCLUYE TOMA DE INJ;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;80.25;30;80.25;1;182;15304.5;01,01,01,02
12.17.12;RECONSTRUCCION TOTAL DEL PULGAR POR TRANSPOSICION.;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;531.75;106.5;159.75;1;214;44300.9;01,01,01,02
12.17.13;RECONSTRUCCION PARCIAL DEL PULGAR, EN UNO O MAS TIEMPOS;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;303;61.5;127.5;1;179;28296;01,01,01,02
12.17.14;LUXACION CONGENITA DE CADERA, REDUCCION INCRUENTA, EXTE;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;252.75;;;;;13072.2;01,01,01,02
12.17.15;LUXACION CONGENITA DE CADERA, REDUCCION CRUENTA CON O S;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;372.75;74.25;159.75;2;356;45741.6;01,01,01,02
12.17.16;DISPLASIA DE CADERA SIN LUXACION, TRATAMIENTO QUIRURGIC;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;372.75;74.25;159.75;2;313;43472.9;01,01,01,02
12.17.17;EPIFISIOLISIS DE CADERA (COXA VARA DEL ADOLESCENTE) TRA;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;372.75;74.25;132.75;2;313;43472.9;01,01,01,02
12.17.18;TRATAMIENTO QUIRURGICO DE LA LUXACION TRAUMATICA INVETE;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;372.75;74.25;132.75;2;313;43472.9;01,01,01,02
12.17.19;CUADRICEPSPLASTIA (JUDET, ETC.).;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;201.75;39.75;87;1;313;29004.3;01,01,01,02
12.17.20;LUXACION RECIDIVANTE DE ROTULA.;12;TRATAMIENTO QUIRURGICO POR PROCEDIMIENTOS COMBINADOS.;119.25;30;80.25;1;123;14208.7;01,01,01,02
